50350113,E44,5009361,Medical Incident,02/04/2005,02/04/2005,Other,02/04/2005 09:02:13 AM,6200 Block of 3RD ST,SF,94124,B10,44,6544,3,3,3,true,,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7221089752552, -122.395918665924)",050350113-E44,6.05
50350162,T12,5009387,Alarms,02/04/2005,02/04/2005,Other,02/04/2005 11:00:12 AM,500 Block of PARNASSUS AVE,SF,94131,B05,12,7323,3,3,3,false,,1,TRUCK,2,5,7,Inner Sunset,"(37.7633165969878, -122.458205988587)",050350162-T12,1.8
50350181,E01,5009400,Medical Incident,02/04/2005,02/04/2005,Other,02/04/2005 11:35:19 AM,0 Block of MCALLISTER ST,SF,94102,B03,01,1455,3,3,3,true,,1,ENGINE,2,2,6,Tenderloin,"(37.7810107317128, -122.412575156486)",050350181-E01,4.1
50350240,M15,5009434,Traffic Collision,02/04/2005,02/04/2005,Code 2 Transport,02/04/2005 02:28:20 PM,BUCKINGHAM WY/WINSTON DR,SF,94132,B08,19,8854,3,3,3,true,,1,MEDIC,3,8,7,Lakeshore,"(37.7282105642636, -122.478697968283)",050350240-M15,0.48333332
50350246,B01,5009438,Structure Fire,02/04/2005,02/04/2005,Other,02/04/2005 01:58:27 PM,100 Block of 2ND ST,SF,94105,B03,01,2146,3,3,3,false,,1,CHIEF,1,3,6,Financial District/South Beach,"(37.7870299623416, -122.398474239149)",050350246-B01,2.15
50350369,E03,5009524,Electrical Hazard,02/04/2005,02/04/2005,Fire,02/04/2005 06:52:01 PM,500 Block of ELLIS ST,SF,94109,B02,03,1555,3,3,3,true,,1,ENGINE,1,2,6,Tenderloin,"(37.784476659022, -122.415414178631)",050350369-E03,4.733333
50350374,M03,5009528,Medical Incident,02/04/2005,02/04/2005,Code 2 Transport,02/04/2005 07:34:03 PM,900 Block of HOWARD ST,SF,94103,B03,01,2252,2,2,2,true,,1,MEDIC,1,3,6,South of Market,"(37.78026973391, -122.406390271833)",050350374-M03,4.483333
50350432,E11,5009573,Medical Incident,02/04/2005,02/04/2005,Other,02/04/2005 10:11:41 PM,21ST ST/SOUTH VAN NESS AV,SF,94110,B06,07,5455,3,3,3,true,,1,ENGINE,2,6,9,Mission,"(37.7571666434801, -122.416719595074)",050350432-E11,1.0833334
50350441,E01,5009580,Medical Incident,02/04/2005,02/04/2005,Other,02/04/2005 10:23:43 PM,0 Block of TURK ST,SF,94102,B03,01,1365,3,3,3,true,,1,ENGINE,2,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",050350441-E01,2.2666667
50360004,T02,5009599,Structure Fire,02/05/2005,02/04/2005,Other,,BROADWAY/LARKIN ST,SF,94109,B01,41,1632,3,3,3,true,,1,TRUCK,9,1,3,Russian Hill,"(37.7960945686376, -122.420109525147)",050360004-T02,4.633333
50360013,E32,5009608,Structure Fire,02/05/2005,02/04/2005,Fire,02/05/2005 01:25:56 AM,BOSWORTH ST/MISSION ST,SF,94112,B06,32,5633,3,3,3,true,,1,ENGINE,1,6,8,Outer Mission,"(37.7336750178474, -122.426391166349)",050360013-E32,3.05
50360019,E01,5009613,Medical Incident,02/05/2005,02/04/2005,Other,02/05/2005 01:45:50 AM,100 Block of 6TH ST,SF,94103,B03,01,2251,3,3,3,true,,1,ENGINE,2,3,6,South of Market,"(37.7807920802753, -122.408385745499)",050360019-E01,3.9666667
50360022,M38,5009616,Medical Incident,02/05/2005,02/04/2005,SFPD,02/05/2005 02:14:46 AM,STEINER ST/UNION ST,SF,94123,B04,16,3611,1,1,2,false,,1,MEDIC,1,4,2,Marina,"(37.7968793413582, -122.437137701576)",050360022-M38,5.8166666
50360026,M36,5009620,Medical Incident,02/05/2005,02/04/2005,Code 2 Transport,02/05/2005 03:33:33 AM,2000 Block of MARKET ST,SF,94114,B02,06,5127,1,1,2,true,,1,MEDIC,1,2,8,Castro/Upper Market,"(37.769247063207, -122.426955631709)",050360026-M36,4.3
50360030,M15,5009623,Medical Incident,02/05/2005,02/04/2005,Code 2 Transport,02/05/2005 02:53:32 AM,0 Block of BALTIMORE WAY,SF,94112,B09,43,6233,E,E,3,true,,1,MEDIC,2,9,11,Excelsior,"(37.7099410455767, -122.431030442069)",050360030-M15,3.2333333
50360032,M08,5009626,Medical Incident,02/05/2005,02/04/2005,Other,,1100 Block of MARKET ST,SF,94103,B02,01,2317,3,3,3,true,,1,MEDIC,2,2,6,South of Market,"(37.7795310846627, -122.413542548681)",050360032-M08,2.8
50360058,RC1,5009648,Medical Incident,02/05/2005,02/04/2005,Other,02/05/2005 05:30:07 AM,0 Block of JONES ST,SF,94102,B03,01,1455,E,E,3,true,,1,RESCUE CAPTAIN,3,2,6,Tenderloin,"(37.7815955871561, -122.412190669917)",050360058-RC1,3.4166667
50360091,B03,5009675,Alarms,02/05/2005,02/05/2005,Fire,02/05/2005 09:18:27 AM,900 Block of DE HARO ST,SF,94107,B10,37,2511,3,3,3,false,,1,CHIEF,1,10,10,Potrero Hill,"(37.7589370511593, -122.400966701986)",050360091-B03,1.4833333
50360139,T01,5009704,Alarms,02/05/2005,02/05/2005,Other,02/05/2005 11:38:30 AM,200 Block of POWELL ST,SF,94102,B01,01,1363,3,3,3,false,,1,TRUCK,2,1,3,Financial District/South Beach,"(37.7868930732367, -122.408063130974)",050360139-T01,3.4333334
50360162,M38,5009721,Medical Incident,02/05/2005,02/05/2005,Code 2 Transport,02/05/2005 01:27:04 PM,0 Block of BUCHANAN ST,SF,94102,B02,06,3417,3,3,3,true,,1,MEDIC,3,2,8,Hayes Valley,"(37.7700778989852, -122.426592754672)",050360162-M38,5.0
50360168,E06,5009725,Medical Incident,02/05/2005,02/05/2005,Other,02/05/2005 12:47:39 PM,HAIGHT ST/WEBSTER ST,SF,94102,B02,06,3524,2,2,2,false,,1,ENGINE,2,2,5,Hayes Valley,"(37.7723158453773, -122.428802104084)",050360168-E06,1.4333333
50360184,M36,5009733,Medical Incident,02/05/2005,02/05/2005,Code 2 Transport,02/05/2005 01:59:01 PM,0 Block of SEWARD ST,SF,94114,B06,24,5441,3,3,3,true,,1,MEDIC,3,6,8,Twin Peaks,"(37.7578541400241, -122.439363927978)",050360184-M36,2.85
50360196,D3,5009738,Structure Fire,02/05/2005,02/05/2005,Other,02/05/2005 01:43:50 PM,1400 Block of FULTON ST,SF,94117,B05,21,4243,3,3,3,false,,1,CHIEF,10,5,5,Western Addition,"(37.7765937594702, -122.440677223188)",050360196-D3,3.5166667
50360235,E09,5009757,Traffic Collision,02/05/2005,02/05/2005,Other,02/05/2005 03:55:46 PM,CESAR CHAVEZ ST/CONNECTICUT ST,SF,94124,B10,09,2634,3,3,3,false,,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7497456026294, -122.396273544209)",050360235-E09,1.1166667
50360241,M01,5009763,Medical Incident,02/05/2005,02/05/2005,Code 2 Transport,02/05/2005 05:05:41 PM,0 Block of 7TH ST,SF,94103,B02,01,2316,3,3,3,true,,1,MEDIC,1,3,6,South of Market,"(37.7802804750891, -122.412173208874)",050360241-M01,3.5833333
50360242,M36,5009764,Medical Incident,02/05/2005,02/05/2005,Code 2 Transport,02/05/2005 05:52:15 PM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,true,,1,MEDIC,1,3,6,South of Market,"(37.7801303744947, -122.409871449933)",050360242-M36,5.1
50360250,RC3,5009770,Medical Incident,02/05/2005,02/05/2005,Other,,1200 Block of FILLMORE ST,SF,94115,B05,05,3535,E,E,3,true,,1,RESCUE CAPTAIN,4,5,5,Western Addition,"(37.7809710233586, -122.432166356881)",050360250-RC3,3.5
50360277,E36,5009790,Medical Incident,02/05/2005,02/05/2005,Other,02/05/2005 06:25:22 PM,0 Block of FELL ST,SF,94102,B02,36,3111,3,3,3,true,,1,ENGINE,1,2,6,Tenderloin,"(37.7764405100838, -122.418481123408)",050360277-E36,3.4666667
50360291,E11,5009800,Medical Incident,02/05/2005,02/05/2005,Other,02/05/2005 07:16:10 PM,2800 Block of MISSION ST,SF,94110,B06,11,5525,E,E,3,true,,1,ENGINE,2,6,9,Mission,"(37.7514438314246, -122.41829760412)",050360291-E11,2.25
50360311,M01,5009814,Medical Incident,02/05/2005,02/05/2005,Code 2 Transport,02/05/2005 08:41:13 PM,300 Block of ELLIS ST,SF,94102,B03,03,1461,2,2,2,true,,1,MEDIC,1,3,6,Tenderloin,"(37.7849161843633, -122.411950042222)",050360311-M01,3.65
50360340,E21,5009841,Alarms,02/05/2005,02/05/2005,Other,02/05/2005 10:30:04 PM,1300 Block of PAGE ST,SF,94117,B05,21,4355,3,3,3,false,,1,ENGINE,2,5,5,Haight Ashbury,"(37.771410364477, -122.443000900574)",050360340-E21,3.5166667
50360349,E21,5009850,Medical Incident,02/05/2005,02/05/2005,Other,02/05/2005 10:47:22 PM,MASONIC AV/OAK ST,SF,94117,B05,21,4465,3,3,3,false,,1,ENGINE,3,5,5,Golden Gate Park,"(37.7720803934485, -122.445716664284)",050360349-E21,3.7
50360365,E17,5009865,Medical Incident,02/05/2005,02/05/2005,Other,02/06/2005 12:06:50 AM,2100 Block of JENNINGS ST,SF,94124,B10,17,6651,3,3,3,true,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7266977501641, -122.38889898772)",050360365-E17,4.5333333
50370011,E19,5009874,Alarms,02/06/2005,02/05/2005,Fire,02/06/2005 01:00:28 AM,300 Block of ARBALLO DR,SF,94132,B08,19,8582,3,3,3,true,,1,ENGINE,1,8,7,Lakeshore,"(37.7201245877973, -122.483106168758)",050370011-E19,4.85
50370033,E36,5009892,Medical Incident,02/06/2005,02/05/2005,Other,02/06/2005 01:59:30 AM,MARKET ST/VALENCIA ST,SF,94103,B02,36,3311,3,3,3,true,,1,ENGINE,1,2,6,Mission,"(37.7725028174103, -122.422619692886)",050370033-E36,3.9833333
50370062,E13,5009918,Medical Incident,02/06/2005,02/05/2005,Other,02/06/2005 03:33:00 AM,600 Block of PACIFIC AVE,SF,94133,B01,13,1246,E,E,3,true,,1,ENGINE,1,1,3,Chinatown,"(37.7970585539894, -122.406030209074)",050370062-E13,5.766667
50370067,M03,5009924,Medical Incident,02/06/2005,02/05/2005,No Merit,02/06/2005 03:59:46 AM,100 Block of 6TH ST,SF,94103,B03,01,2251,2,2,2,true,,1,MEDIC,1,3,6,South of Market,"(37.7807144867659, -122.408483722327)",050370067-M03,9.433333
50370088,M07,5009940,Medical Incident,02/06/2005,02/05/2005,Code 2 Transport,02/06/2005 06:56:57 AM,3400 Block of 17TH ST,SF,94110,B02,07,5247,3,3,3,true,,1,MEDIC,2,2,8,Mission,"(37.7631397366736, -122.423511842844)",050370088-M07,3.8833334
50370089,M12,5009941,Medical Incident,02/06/2005,02/05/2005,Code 2 Transport,02/06/2005 07:13:38 AM,4100 Block of 17TH ST,SF,94114,B05,06,5254,3,3,3,true,,1,MEDIC,3,5,8,Castro/Upper Market,"(37.7622679654099, -122.437875160632)",050370089-M12,4.516667
50370111,M10,5009953,Medical Incident,02/06/2005,02/06/2005,Code 2 Transport,02/06/2005 09:15:27 AM,3900 Block of CALIFORNIA ST,SF,94118,B07,10,7114,3,3,3,false,,1,MEDIC,2,7,1,Inner Richmond,"(37.7855558843522, -122.45973259175)",050370111-M10,3.0
50370118,M36,5009959,Medical Incident,02/06/2005,02/06/2005,Code 2 Transport,02/06/2005 09:37:06 AM,0 Block of FELL ST,SF,94102,B02,36,3111,3,3,3,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7764405100838, -122.418481123408)",050370118-M36,4.75
50370122,E34,5009962,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 09:33:11 AM,200 Block of 28TH AVE,SF,94121,B07,14,7231,2,2,2,false,,1,ENGINE,1,7,2,Seacliff,"(37.7844745488462, -122.48820203778)",050370122-E34,4.0
50370124,M03,5009963,Medical Incident,02/06/2005,02/06/2005,Code 2 Transport,02/06/2005 09:51:11 AM,300 Block of ELLIS ST,SF,94102,B03,03,1461,3,3,3,true,,1,MEDIC,1,3,6,Tenderloin,"(37.7850246606887, -122.411971890566)",050370124-M03,4.5333333
50370132,M13,5009970,Medical Incident,02/06/2005,02/06/2005,Patient Declined Transport,02/06/2005 09:46:42 AM,MARKET ST/TURK ST,SF,94103,B03,01,2247,3,3,3,true,,1,MEDIC,2,3,6,South of Market,"(37.7832878520296, -122.408952160052)",050370132-M13,4.6833334
50370172,M14,5009981,Other,02/06/2005,02/06/2005,No Merit,02/06/2005 11:02:43 AM,FULTON ST/GREAT HY,SF,94121,B07,34,7311,3,3,3,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.7713424988011, -122.511053754552)",050370172-M14,3.45
50370175,RC2,5009984,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 11:59:14 AM,3100 Block of FILLMORE ST,SF,94123,B04,16,3553,3,3,3,true,,1,RESCUE CAPTAIN,3,4,2,Marina,"(37.7987108226628, -122.435887713221)",050370175-RC2,9.15
50370201,M18,5009999,Traffic Collision,02/06/2005,02/06/2005,No Merit,02/06/2005 01:02:24 PM,1500 Block of 19TH AVE,SF,94122,B08,22,7423,2,2,2,true,,1,MEDIC,1,8,7,Inner Sunset,"(37.7589078873421, -122.476606690049)",050370201-M18,2.75
50370203,M08,5010002,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 01:05:26 PM,HARRISON ST/HAWTHORNE ST,SF,94107,B03,08,2151,3,3,3,false,,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7834407522825, -122.396262402533)",050370203-M08,1.6833333
50370205,E31,5010003,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 01:20:43 PM,200 Block of 8TH AVE,SF,94118,B07,31,7136,3,3,3,false,,1,ENGINE,2,7,1,Inner Richmond,"(37.7837793910424, -122.466697645452)",050370205-E31,12.966666
50370222,E12,5010016,Alarms,02/06/2005,02/06/2005,Other,02/06/2005 02:37:37 PM,1500 Block of WALLER ST,SF,94117,B05,12,4532,3,3,3,true,,1,ENGINE,1,5,5,Haight Ashbury,"(37.7687425309259, -122.448910920253)",050370222-E12,2.6833334
50370223,E40,5010017,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 03:01:44 PM,2500 Block of 22ND AVE,SF,94116,B08,40,7442,3,3,3,true,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7401099834943, -122.478778432198)",050370223-E40,3.3333333
50370228,E02,5010022,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 03:08:18 PM,900 Block of GRANT AVE,SF,94108,B01,02,1312,3,3,3,false,,1,ENGINE,3,1,3,Chinatown,"(37.7955759617339, -122.406632308192)",050370228-E02,3.2333333
50370232,T15,5010025,Structure Fire,02/06/2005,02/06/2005,Other,02/06/2005 03:15:24 PM,GENEVA AV/TARA ST,SF,94112,B09,15,8313,3,3,3,true,,1,TRUCK,2,9,11,Oceanview/Merced/Ingleside,"(37.7213968692205, -122.448410646975)",050370232-T15,1.8166667
50370263,E36,5010049,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 05:26:50 PM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,true,,1,ENGINE,2,3,6,South of Market,"(37.7800525030811, -122.40977382526)",050370263-E36,3.0833333
50370289,M38,5010073,Medical Incident,02/06/2005,02/06/2005,Code 2 Transport,02/06/2005 07:46:54 PM,1700 Block of BUSH ST,SF,94109,B04,38,3255,1,1,2,true,,1,MEDIC,1,4,5,Pacific Heights,"(37.7880205484715, -122.426061561298)",050370289-M38,5.116667
50370291,E01,5010075,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 07:27:14 PM,0 Block of TH ST,SF,94103,B03,01,2248,3,3,3,true,,1,ENGINE,2,3,6,South of Market,"(37.7819536537257, -122.410041631816)",050370291-E01,4.883333
50370307,B07,5010087,Alarms,02/06/2005,02/06/2005,Other,02/06/2005 09:04:17 PM,300 Block of ANZA ST,SF,94118,B05,10,4457,3,3,3,false,,1,CHIEF,2,5,1,Lone Mountain/USF,"(37.7806329171556, -122.450319767182)",050370307-B07,2.7333333
50370328,RC1,5010104,Medical Incident,02/06/2005,02/06/2005,Other,02/06/2005 10:10:10 PM,100 Block of POWELL ST,SF,94102,B01,01,1363,E,E,3,true,,1,RESCUE CAPTAIN,2,3,3,Tenderloin,"(37.7859419706923, -122.408012730259)",050370328-RC1,2.4166667
50370333,M07,5010109,Medical Incident,02/06/2005,02/06/2005,Code 2 Transport,02/06/2005 11:45:28 PM,2100 Block of MISSION ST,SF,94110,B02,07,5423,3,3,3,true,,1,MEDIC,2,2,9,Mission,"(37.7622701739914, -122.419470488515)",050370333-M07,2.5166667
50370344,B09,5010119,Alarms,02/06/2005,02/06/2005,Fire,02/06/2005 11:42:55 PM,300 Block of ARBALLO DR,SF,94132,B08,19,8582,3,3,3,false,,1,CHIEF,3,8,7,Lakeshore,"(37.7201245877973, -122.483106168758)",050370344-B09,2.5166667
50380027,M07,5010148,Medical Incident,02/07/2005,02/06/2005,Other,02/07/2005 03:15:50 AM,3900 Block of 17TH ST,SF,94114,B05,06,5253,3,3,3,true,,1,MEDIC,2,5,8,Castro/Upper Market,"(37.762462765244, -122.434659092708)",050380027-M07,2.9833333
50380045,M01,5010164,Medical Incident,02/07/2005,02/06/2005,Other,02/07/2005 05:08:36 AM,600 Block of POWELL ST,SF,94108,B01,02,1361,3,3,3,true,,1,MEDIC,1,1,3,Nob Hill,"(37.790942136582, -122.409016349321)",050380045-M01,0.8333333
50380105,M17,5010185,Medical Incident,02/07/2005,02/07/2005,Code 2 Transport,02/07/2005 09:07:56 AM,2100 Block of JENNINGS ST,SF,94124,B10,17,6651,3,3,3,true,,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7266977501641, -122.38889898772)",050380105-M17,3.7
50380171,T08,5010220,Structure Fire,02/07/2005,02/07/2005,Other,02/07/2005 10:40:11 AM,6TH ST/BRYANT ST,SF,94107,B03,08,2255,3,3,3,false,,1,TRUCK,3,3,6,South of Market,"(37.7760393195221, -122.402524096783)",050380171-T08,1.5
50380197,E10,5010233,Medical Incident,02/07/2005,02/07/2005,Other,02/07/2005 12:04:18 PM,3800 Block of CALIFORNIA ST,SF,94118,B07,10,7114,3,3,3,true,,1,ENGINE,1,7,2,Presidio Heights,"(37.7859482696141, -122.457523579437)",050380197-E10,3.6333334
50380208,E38,5010241,Medical Incident,02/07/2005,02/07/2005,Other,02/07/2005 12:20:36 PM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,true,,1,ENGINE,1,4,5,Pacific Heights,"(37.7870817886663, -122.425867820141)",050380208-E38,2.9833333
50380216,M41,5010245,Medical Incident,02/07/2005,02/07/2005,Code 2 Transport,02/07/2005 01:55:35 PM,0 Block of MEDAU PL,SF,94133,B01,28,1265,2,2,2,true,,1,MEDIC,2,1,3,North Beach,"(37.801735359649, -122.408245975643)",050380216-M41,5.9166665
50380230,M13,5010249,Medical Incident,02/07/2005,02/07/2005,Code 2 Transport,02/07/2005 02:13:50 PM,100 Block of SHIPLEY ST,SF,94107,B03,01,2215,3,3,3,true,,1,MEDIC,2,3,6,South of Market,"(37.7806691632498, -122.401678045598)",050380230-M13,4.45
50380267,T01,5010270,Alarms,02/07/2005,02/07/2005,Fire,02/07/2005 02:31:05 PM,0 Block of MASON ST,SF,94102,B03,01,1365,3,3,3,false,,1,TRUCK,1,3,6,Tenderloin,"(37.7837892969292, -122.409266307301)",050380267-T01,3.8833334
50380273,RS1,5010274,Medical Incident,02/07/2005,02/07/2005,Other,02/07/2005 02:35:14 PM,300 Block of CLEMENTINA ST,SF,94103,B03,01,2215,3,3,3,false,,1,RESCUE SQUAD,1,3,6,South of Market,"(37.7820387146172, -122.40232147638)",050380273-RS1,4.266667
50380278,E18,5010278,Traffic Collision,02/07/2005,02/07/2005,Other,02/07/2005 02:52:31 PM,SUNSET BL/TARAVAL ST,SF,94116,B08,18,7612,3,3,3,true,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7422250284614, -122.494443282149)",050380278-E18,2.4166667
50380283,RC1,5010282,Medical Incident,02/07/2005,02/07/2005,Other,02/07/2005 03:08:44 PM,400 Block of EDDY ST,SF,94102,B02,03,1545,3,3,3,true,,1,RESCUE CAPTAIN,4,2,6,Tenderloin,"(37.7835654755497, -122.415051136249)",050380283-RC1,4.3166666
50380348,T13,5010331,Alarms,02/07/2005,02/07/2005,Other,02/07/2005 07:20:49 PM,0 Block of POST ST,SF,94104,B01,13,1236,3,3,3,false,,1,TRUCK,2,1,3,Financial District/South Beach,"(37.7890054630314, -122.402329620162)",050380348-T13,2.4
50380353,E13,5010336,Medical Incident,02/07/2005,02/07/2005,Other,02/07/2005 07:42:17 PM,500 Block of BATTERY ST,SF,94111,B01,13,1156,3,2,2,true,,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7963352483576, -122.400515223296)",050380353-E13,7.016667
50380357,T17,5010339,Structure Fire,02/07/2005,02/07/2005,Other,02/07/2005 07:55:01 PM,KEITH ST/NEWCOMB AV,SF,94124,B10,17,6516,3,3,3,false,,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7331034788148, -122.38604554171)",050380357-T17,1.2166667
50380359,M29,5010341,Medical Incident,02/07/2005,02/07/2005,Code 2 Transport,02/07/2005 09:13:56 PM,100 Block of MIDDLE POINT RD,SF,94124,B10,25,6556,2,2,2,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7348623884943, -122.379486877545)",050380359-M29,4.4333334
50380372,E18,5010354,Medical Incident,02/07/2005,02/07/2005,Other,02/07/2005 10:24:40 PM,2200 Block of 47TH AVE,SF,94116,B08,23,7713,E,E,3,true,,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7445292906951, -122.505821929262)",050380372-E18,4.4166665
50380382,M36,5010360,Medical Incident,02/07/2005,02/07/2005,Code 2 Transport,02/07/2005 11:08:25 PM,400 Block of VALENCIA ST,SF,94103,B02,06,5226,1,1,2,false,,1,MEDIC,1,2,9,Mission,"(37.7661343875141, -122.421935077177)",050380382-M36,5.016667
50390005,M41,5010379,Medical Incident,02/08/2005,02/07/2005,Code 2 Transport,02/08/2005 01:29:42 AM,200 Block of EDDY ST,SF,94102,B03,01,1453,2,2,2,true,,1,MEDIC,1,3,6,Tenderloin,"(37.7840910361755, -122.411784369455)",050390005-M41,4.4333334
50390019,E01,5010392,Medical Incident,02/08/2005,02/07/2005,Other,02/08/2005 01:45:51 AM,100 Block of TAYLOR ST,SF,94102,B03,01,1453,E,E,3,true,,1,ENGINE,1,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",050390019-E01,3.3833334
